split,id,item_id,dept_id,cat_id,store_id,state_id,date,d,d_num,sales,sell_price,seasonal_naive_28,random_forest_pred,xgboost_pred,lightgbm_pred,lightgbm_tuned_pred
Validation,HOBBIES_1_048_CA_1_validation,HOBBIES_1_048,HOBBIES_1,HOBBIES,CA_1,CA,2016-03-06,d_1864,1864,62,0.48,27.0,13.90130538140021,14.754929,14.93043052666315,12.567828778869956
Validation,HOBBIES_1_048_CA_1_validation,HOBBIES_1_048,HOBBIES_1,HOBBIES,CA_1,CA,2016-03-07,d_1865,1865,15,0.48,5.0,14.368342908194387,13.486888,11.001508826033795,12.428798006584987
Validation,HOBBIES_1_048_CA_1_validation,HOBBIES_1_048,HOBBIES_1,HOBBIES,CA_1,CA,2016-03-08,d_1866,1866,24,0.48,5.0,9.423172377343969,10.968224,10.352866256867326,11.113685201359193
Validation,HOBBIES_1_048_CA_1_validation,HOBBIES_1_048,HOBBIES_1,HOBBIES,CA_1,CA,2016-03-09,d_1867,1867,14,0.48,12.0,12.078439147983676,11.460083,10.73592751499266,10.044647841053184
Validation,HOBBIES_1_048_CA_1_validation,HOBBIES_1_048,HOBBIES_1,HOBBIES,CA_1,CA,2016-03-10,d_1868,1868,9,0.48,3.0,9.903250942361192,10.941808,10.093580219512864,10.94867945146467
Validation,HOBBIES_1_048_CA_1_validation,HOBBIES_1_048,HOBBIES_1,HOBBIES,CA_1,CA,2016-03-11,d_1869,1869,1,0.48,10.0,11.612753156834902,12.436552,11.021245730001215,11.41861394931771
Validation,HOBBIES_1_048_CA_1_validation,HOBBIES_1_048,HOBBIES_1,HOBBIES,CA_1,CA,2016-03-12,d_1870,1870,25,0.48,20.0,14.379421039960931,15.840121,13.599023555258723,14.389528521740488
Validation,HOBBIES_1_048_CA_1_validation,HOBBIES_1_048,HOBBIES_1,HOBBIES,CA_1,CA,2016-03-13,d_1871,1871,10,0.48,11.0,13.000087331085275,13.677377,12.51262632848004,12.972583815346956
Validation,HOBBIES_1_048_CA_1_validation,HOBBIES_1_048,HOBBIES_1,HOBBIES,CA_1,CA,2016-03-14,d_1872,1872,10,0.48,37.0,13.593077733139662,13.343217,10.624855723201332,10.732231218671128
Validation,HOBBIES_1_048_CA_1_validation,HOBBIES_1_048,HOBBIES_1,HOBBIES,CA_1,CA,2016-03-15,d_1873,1873,10,0.48,4.0,9.365820478933983,9.16001,8.539224916940995,11.136778301323329
Validation,HOBBIES_1_048_CA_1_validation,HOBBIES_1_048,HOBBIES_1,HOBBIES,CA_1,CA,2016-03-16,d_1874,1874,13,0.48,31.0,10.32111851476714,13.930805,10.371500317293094,10.385308677342058
Validation,HOBBIES_1_048_CA_1_validation,HOBBIES_1_048,HOBBIES_1,HOBBIES,CA_1,CA,2016-03-17,d_1875,1875,19,0.48,10.0,12.942155173108604,8.289203,8.531010474657823,10.420413721177006
Validation,HOBBIES_1_048_CA_1_validation,HOBBIES_1_048,HOBBIES_1,HOBBIES,CA_1,CA,2016-03-18,d_1876,1876,11,0.48,17.0,10.403865867914671,13.435893,11.193659148043704,11.748547768836136
Validation,HOBBIES_1_048_CA_1_validation,HOBBIES_1_048,HOBBIES_1,HOBBIES,CA_1,CA,2016-03-19,d_1877,1877,13,0.48,9.0,13.863474100997504,15.467395,14.202401701980405,14.328429152050068
Validation,HOBBIES_1_048_CA_1_validation,HOBBIES_1_048,HOBBIES_1,HOBBIES,CA_1,CA,2016-03-20,d_1878,1878,10,0.48,15.0,13.176367165378045,14.5865965,12.274321987085736,12.877161444403258
Validation,HOBBIES_1_048_CA_1_validation,HOBBIES_1_048,HOBBIES_1,HOBBIES,CA_1,CA,2016-03-21,d_1879,1879,24,0.48,33.0,12.867073758929411,15.164005,13.80229213449758,13.501509154081406
Validation,HOBBIES_1_048_CA_1_validation,HOBBIES_1_048,HOBBIES_1,HOBBIES,CA_1,CA,2016-03-22,d_1880,1880,28,0.48,3.0,11.127635712948337,12.1851225,10.035284628180914,12.205322076523956
Validation,HOBBIES_1_048_CA_1_validation,HOBBIES_1_048,HOBBIES_1,HOBBIES,CA_1,CA,2016-03-23,d_1881,1881,14,0.48,0.0,11.353783622433491,11.716578,9.110712780893197,10.779798112910788
Validation,HOBBIES_1_048_CA_1_validation,HOBBIES_1_048,HOBBIES_1,HOBBIES,CA_1,CA,2016-03-24,d_1882,1882,15,0.48,7.0,9.152187262235294,10.811939,9.521048919448674,10.972294335003504
Validation,HOBBIES_1_048_CA_1_validation,HOBBIES_1_048,HOBBIES_1,HOBBIES,CA_1,CA,2016-03-25,d_1883,1883,3,0.48,8.0,11.202893577539584,12.399996,10.62967054392403,13.205622416201798
Validation,HOBBIES_1_048_CA_1_validation,HOBBIES_1_048,HOBBIES_1,HOBBIES,CA_1,CA,2016-03-26,d_1884,1884,7,0.48,18.0,12.74522667184339,14.95243,13.559372455893175,13.2678395519547
Validation,HOBBIES_1_048_CA_1_validation,HOBBIES_1_048,HOBBIES_1,HOBBIES,CA_1,CA,2016-03-27,d_1885,1885,8,0.48,46.0,14.548363416244769,14.868257,13.658717260240294,14.094935106852503
Validation,HOUSEHOLD_1_418_CA_1_validation,HOUSEHOLD_1_418,HOUSEHOLD_1,HOUSEHOLD,CA_1,CA,2016-02-29,d_1858,1858,15,0.97,15.0,12.327097657709244,11.965198,12.601183570477136,11.391052441243708
Validation,HOUSEHOLD_1_418_CA_1_validation,HOUSEHOLD_1_418,HOUSEHOLD_1,HOUSEHOLD,CA_1,CA,2016-03-01,d_1859,1859,11,0.97,9.0,10.771734999720715,10.80931,10.44768977660766,10.374573153652358
Validation,HOUSEHOLD_1_418_CA_1_validation,HOUSEHOLD_1_418,HOUSEHOLD_1,HOUSEHOLD,CA_1,CA,2016-03-02,d_1860,1860,19,0.97,14.0,11.195428367547471,11.693978,11.304083782630173,10.836523737222072
Validation,HOUSEHOLD_1_418_CA_1_validation,HOUSEHOLD_1_418,HOUSEHOLD_1,HOUSEHOLD,CA_1,CA,2016-03-03,d_1861,1861,16,0.97,6.0,11.058577268461091,10.6329775,10.657189347091682,10.529597504247148
Validation,HOUSEHOLD_1_418_CA_1_validation,HOUSEHOLD_1_418,HOUSEHOLD_1,HOUSEHOLD,CA_1,CA,2016-03-04,d_1862,1862,9,0.97,14.0,11.176627927330664,12.441292,12.334839789192806,11.47976814107762
Validation,HOUSEHOLD_1_418_CA_1_validation,HOUSEHOLD_1_418,HOUSEHOLD_1,HOUSEHOLD,CA_1,CA,2016-03-05,d_1863,1863,25,0.97,13.0,14.60615054261056,15.225885,14.976294879605778,14.07785152330909
Validation,HOUSEHOLD_1_418_CA_1_validation,HOUSEHOLD_1_418,HOUSEHOLD_1,HOUSEHOLD,CA_1,CA,2016-03-06,d_1864,1864,29,0.97,8.0,14.198172049469305,14.662615,13.831149852094365,15.006816820821223
Validation,HOUSEHOLD_1_418_CA_1_validation,HOUSEHOLD_1_418,HOUSEHOLD_1,HOUSEHOLD,CA_1,CA,2016-03-07,d_1865,1865,10,0.97,8.0,10.646823553597509,11.744929,10.729613895614156,11.3212488988095
Validation,HOUSEHOLD_1_418_CA_1_validation,HOUSEHOLD_1_418,HOUSEHOLD_1,HOUSEHOLD,CA_1,CA,2016-03-08,d_1866,1866,4,0.97,14.0,11.115792073047364,10.809169,11.07452243744331,10.65201543195487
Validation,HOUSEHOLD_1_418_CA_1_validation,HOUSEHOLD_1_418,HOUSEHOLD_1,HOUSEHOLD,CA_1,CA,2016-03-09,d_1867,1867,11,0.97,6.0,9.908123178554424,10.544578,10.282194605709892,11.04035183656244
Validation,HOUSEHOLD_1_418_CA_1_validation,HOUSEHOLD_1_418,HOUSEHOLD_1,HOUSEHOLD,CA_1,CA,2016-03-10,d_1868,1868,9,0.97,13.0,9.88533553776708,10.477837,10.848928583644373,10.258922673837374
Validation,HOUSEHOLD_1_418_CA_1_validation,HOUSEHOLD_1_418,HOUSEHOLD_1,HOUSEHOLD,CA_1,CA,2016-03-11,d_1869,1869,12,0.97,8.0,10.648060800762911,10.870877,10.4260027417846,10.57660962794809
Validation,HOUSEHOLD_1_418_CA_1_validation,HOUSEHOLD_1_418,HOUSEHOLD_1,HOUSEHOLD,CA_1,CA,2016-03-12,d_1870,1870,22,0.97,10.0,12.338208434063729,14.269916,14.231262838748837,13.79664865219628
Validation,HOUSEHOLD_1_418_CA_1_validation,HOUSEHOLD_1_418,HOUSEHOLD_1,HOUSEHOLD,CA_1,CA,2016-03-13,d_1871,1871,24,0.97,16.0,13.648024492933924,15.044154,14.452859015022426,14.288852625780711
Validation,HOUSEHOLD_1_418_CA_1_validation,HOUSEHOLD_1_418,HOUSEHOLD_1,HOUSEHOLD,CA_1,CA,2016-03-14,d_1872,1872,10,0.97,20.0,12.412596849078197,12.42654,12.1810174060805,11.078500948315176
Validation,HOUSEHOLD_1_418_CA_1_validation,HOUSEHOLD_1_418,HOUSEHOLD_1,HOUSEHOLD,CA_1,CA,2016-03-15,d_1873,1873,9,0.97,9.0,11.691010489677602,10.498464,9.996748036421796,10.495098332172
Validation,HOUSEHOLD_1_418_CA_1_validation,HOUSEHOLD_1_418,HOUSEHOLD_1,HOUSEHOLD,CA_1,CA,2016-03-16,d_1874,1874,12,0.97,16.0,11.892983044319845,10.750695,10.545585913128786,9.897538518280015
Validation,HOUSEHOLD_1_418_CA_1_validation,HOUSEHOLD_1_418,HOUSEHOLD_1,HOUSEHOLD,CA_1,CA,2016-03-17,d_1875,1875,9,0.97,9.0,12.336676062439048,8.476959,8.669660960655232,9.45047439277184
Validation,HOUSEHOLD_1_418_CA_1_validation,HOUSEHOLD_1_418,HOUSEHOLD_1,HOUSEHOLD,CA_1,CA,2016-03-18,d_1876,1876,8,0.97,20.0,11.833671778698363,12.408679,11.866453585396965,10.866324455686428
Validation,HOUSEHOLD_1_418_CA_1_validation,HOUSEHOLD_1_418,HOUSEHOLD_1,HOUSEHOLD,CA_1,CA,2016-03-19,d_1877,1877,16,0.97,31.0,14.099054368404063,16.193966,16.74648812141029,14.39722080268118
Validation,HOUSEHOLD_1_418_CA_1_validation,HOUSEHOLD_1_418,HOUSEHOLD_1,HOUSEHOLD,CA_1,CA,2016-03-20,d_1878,1878,32,0.97,8.0,13.312299573373906,14.176603,14.660265921911153,14.987927362727785
Validation,HOUSEHOLD_1_418_CA_1_validation,HOUSEHOLD_1_418,HOUSEHOLD_1,HOUSEHOLD,CA_1,CA,2016-03-21,d_1879,1879,13,0.97,8.0,12.28644902373912,10.84513,10.625327471067518,11.10452109446694
Validation,HOUSEHOLD_1_418_CA_1_validation,HOUSEHOLD_1_418,HOUSEHOLD_1,HOUSEHOLD,CA_1,CA,2016-03-22,d_1880,1880,13,0.97,9.0,11.75456548934232,10.013428,9.509531034126663,10.231222263154232
Validation,HOUSEHOLD_1_418_CA_1_validation,HOUSEHOLD_1_418,HOUSEHOLD_1,HOUSEHOLD,CA_1,CA,2016-03-23,d_1881,1881,7,0.97,6.0,10.35056032052115,9.786734,9.542744427476208,9.616730567008435
Validation,HOUSEHOLD_1_418_CA_1_validation,HOUSEHOLD_1_418,HOUSEHOLD_1,HOUSEHOLD,CA_1,CA,2016-03-24,d_1882,1882,5,0.97,18.0,11.231799533037025,11.16669,10.47710104113103,9.928365086508045
Validation,HOUSEHOLD_1_418_CA_1_validation,HOUSEHOLD_1_418,HOUSEHOLD_1,HOUSEHOLD,CA_1,CA,2016-03-25,d_1883,1883,5,0.97,13.0,11.067912557517449,12.451826,11.269699150940362,10.59713292458172
Validation,HOUSEHOLD_1_418_CA_1_validation,HOUSEHOLD_1_418,HOUSEHOLD_1,HOUSEHOLD,CA_1,CA,2016-03-26,d_1884,1884,18,0.97,14.0,15.740831145091477,15.086207,15.806504525062484,14.438767438108856
Validation,HOUSEHOLD_1_418_CA_1_validation,HOUSEHOLD_1_418,HOUSEHOLD_1,HOUSEHOLD,CA_1,CA,2016-03-27,d_1885,1885,9,0.97,18.0,13.506959870589576,14.281897,13.849189284048942,12.336302817656875
Validation,HOUSEHOLD_1_441_TX_3_validation,HOUSEHOLD_1_441,HOUSEHOLD_1,HOUSEHOLD,TX_3,TX,2016-02-29,d_1858,1858,18,2.77,18.0,12.873017141045151,11.899064,12.220433709677604,12.768580791849514
Validation,HOUSEHOLD_1_441_TX_3_validation,HOUSEHOLD_1_441,HOUSEHOLD_1,HOUSEHOLD,TX_3,TX,2016-03-01,d_1859,1859,17,2.77,19.0,10.996407821139949,10.5238905,10.689422517079825,10.516613205241718
Validation,HOUSEHOLD_1_441_TX_3_validation,HOUSEHOLD_1_441,HOUSEHOLD_1,HOUSEHOLD,TX_3,TX,2016-03-02,d_1860,1860,21,2.77,12.0,10.596971663332535,10.325984,10.1215979598538,10.061541633198866
Validation,HOUSEHOLD_1_441_TX_3_validation,HOUSEHOLD_1_441,HOUSEHOLD_1,HOUSEHOLD,TX_3,TX,2016-03-03,d_1861,1861,26,2.77,18.0,12.06281709338474,10.725918,11.110989304338473,10.79689781524378
Validation,HOUSEHOLD_1_441_TX_3_validation,HOUSEHOLD_1_441,HOUSEHOLD_1,HOUSEHOLD,TX_3,TX,2016-03-04,d_1862,1862,22,2.77,9.0,11.330397064609524,11.666437,11.053892527815878,11.485672106899694
Validation,HOUSEHOLD_1_441_TX_3_validation,HOUSEHOLD_1_441,HOUSEHOLD_1,HOUSEHOLD,TX_3,TX,2016-03-05,d_1863,1863,23,2.77,18.0,13.855896864702355,13.589297,14.311203439805524,14.019843092879038
Validation,HOUSEHOLD_1_441_TX_3_validation,HOUSEHOLD_1_441,HOUSEHOLD_1,HOUSEHOLD,TX_3,TX,2016-03-06,d_1864,1864,30,2.77,20.0,14.157522309316528,13.526194,14.4281813257196,13.914294156301109
Validation,HOUSEHOLD_1_441_TX_3_validation,HOUSEHOLD_1_441,HOUSEHOLD_1,HOUSEHOLD,TX_3,TX,2016-03-07,d_1865,1865,15,2.77,19.0,13.386264658806306,11.432444,12.4082602222475,11.673390931339895
Validation,HOUSEHOLD_1_441_TX_3_validation,HOUSEHOLD_1_441,HOUSEHOLD_1,HOUSEHOLD,TX_3,TX,2016-03-08,d_1866,1866,22,2.77,13.0,11.702733585889174,10.690606,10.300842137277712,10.683049131319033
Validation,HOUSEHOLD_1_441_TX_3_validation,HOUSEHOLD_1_441,HOUSEHOLD_1,HOUSEHOLD,TX_3,TX,2016-03-09,d_1867,1867,14,2.77,15.0,12.688343583014902,11.934317,10.96700596462888,10.975286998684322
Validation,HOUSEHOLD_1_441_TX_3_validation,HOUSEHOLD_1_441,HOUSEHOLD_1,HOUSEHOLD,TX_3,TX,2016-03-10,d_1868,1868,22,2.77,18.0,12.978456839486425,11.620981,11.240353076918138,11.393208815608103
Validation,HOUSEHOLD_1_441_TX_3_validation,HOUSEHOLD_1_441,HOUSEHOLD_1,HOUSEHOLD,TX_3,TX,2016-03-11,d_1869,1869,15,2.77,28.0,14.334339265768136,13.067902,14.23068622161777,12.510154418456349
Validation,HOUSEHOLD_1_441_TX_3_validation,HOUSEHOLD_1_441,HOUSEHOLD_1,HOUSEHOLD,TX_3,TX,2016-03-12,d_1870,1870,22,2.77,18.0,15.973052886905348,13.722937,15.728186141771506,13.746898905298156
Validation,HOUSEHOLD_1_441_TX_3_validation,HOUSEHOLD_1_441,HOUSEHOLD_1,HOUSEHOLD,TX_3,TX,2016-03-13,d_1871,1871,15,2.77,20.0,14.844158904981471,14.443179,15.59744536418787,13.972256165927709
Validation,HOUSEHOLD_1_441_TX_3_validation,HOUSEHOLD_1_441,HOUSEHOLD_1,HOUSEHOLD,TX_3,TX,2016-03-14,d_1872,1872,27,2.77,22.0,14.73052599367882,13.10842,13.27575617447428,13.017026703196136
Validation,HOUSEHOLD_1_441_TX_3_validation,HOUSEHOLD_1_441,HOUSEHOLD_1,HOUSEHOLD,TX_3,TX,2016-03-15,d_1873,1873,15,2.77,16.0,13.591144638480069,13.228141,11.504501922623362,11.34889857201963
Validation,HOUSEHOLD_1_441_TX_3_validation,HOUSEHOLD_1_441,HOUSEHOLD_1,HOUSEHOLD,TX_3,TX,2016-03-16,d_1874,1874,19,2.77,15.0,14.635078472527706,13.134788,11.292590396294766,11.455014662346647
Validation,HOUSEHOLD_1_441_TX_3_validation,HOUSEHOLD_1_441,HOUSEHOLD_1,HOUSEHOLD,TX_3,TX,2016-03-17,d_1875,1875,16,2.77,13.0,13.7685231813326,14.510118,9.830671280190185,10.526378236460635
Validation,HOUSEHOLD_1_441_TX_3_validation,HOUSEHOLD_1_441,HOUSEHOLD_1,HOUSEHOLD,TX_3,TX,2016-03-18,d_1876,1876,10,2.77,20.0,14.643911501024665,14.205722,13.430207218681405,12.774594383232408
Validation,HOUSEHOLD_1_441_TX_3_validation,HOUSEHOLD_1_441,HOUSEHOLD_1,HOUSEHOLD,TX_3,TX,2016-03-19,d_1877,1877,19,2.77,19.0,17.021422204056215,14.726511,15.684537983249848,16.29968312034128
Validation,HOUSEHOLD_1_441_TX_3_validation,HOUSEHOLD_1_441,HOUSEHOLD_1,HOUSEHOLD,TX_3,TX,2016-03-20,d_1878,1878,17,2.77,16.0,15.130908855491162,15.825233,16.91904984019132,15.778034285857323
Validation,HOUSEHOLD_1_441_TX_3_validation,HOUSEHOLD_1_441,HOUSEHOLD_1,HOUSEHOLD,TX_3,TX,2016-03-21,d_1879,1879,18,2.77,16.0,14.411707597231592,14.041901,14.274231686432731,13.58160582872784
Validation,HOUSEHOLD_1_441_TX_3_validation,HOUSEHOLD_1_441,HOUSEHOLD_1,HOUSEHOLD,TX_3,TX,2016-03-22,d_1880,1880,12,2.77,9.0,11.900327896775488,11.74221,12.672692730149612,11.719413669435248
Validation,HOUSEHOLD_1_441_TX_3_validation,HOUSEHOLD_1_441,HOUSEHOLD_1,HOUSEHOLD,TX_3,TX,2016-03-23,d_1881,1881,15,2.77,23.0,12.766593298201084,12.509431,14.431405177300368,13.12447501051315
Validation,HOUSEHOLD_1_441_TX_3_validation,HOUSEHOLD_1_441,HOUSEHOLD_1,HOUSEHOLD,TX_3,TX,2016-03-24,d_1882,1882,12,2.77,8.0,11.349725535316548,11.5278635,13.068018921901782,11.845204316253357
Validation,HOUSEHOLD_1_441_TX_3_validation,HOUSEHOLD_1_441,HOUSEHOLD_1,HOUSEHOLD,TX_3,TX,2016-03-25,d_1883,1883,16,2.77,24.0,14.132529930241333,15.060849,15.969088535607533,14.668159805138975
Validation,HOUSEHOLD_1_441_TX_3_validation,HOUSEHOLD_1_441,HOUSEHOLD_1,HOUSEHOLD,TX_3,TX,2016-03-26,d_1884,1884,11,2.77,13.0,15.837039868575305,15.673341,16.607788965309414,15.899652101618898
Validation,HOUSEHOLD_1_441_TX_3_validation,HOUSEHOLD_1_441,HOUSEHOLD_1,HOUSEHOLD,TX_3,TX,2016-03-27,d_1885,1885,6,2.77,10.0,16.211669610151752,13.619322,15.560437477472515,13.861896705933312
Validation,HOUSEHOLD_1_459_TX_1_validation,HOUSEHOLD_1_459,HOUSEHOLD_1,HOUSEHOLD,TX_1,TX,2016-02-29,d_1858,1858,2,0.96,7.0,9.072045945232077,10.10718,10.88821111315866,10.340210380081103
Validation,HOUSEHOLD_1_459_TX_1_validation,HOUSEHOLD_1_459,HOUSEHOLD_1,HOUSEHOLD,TX_1,TX,2016-03-01,d_1859,1859,19,0.96,5.0,8.688467083247211,8.252806,9.179152869022342,9.296567972057844
Validation,HOUSEHOLD_1_459_TX_1_validation,HOUSEHOLD_1_459,HOUSEHOLD_1,HOUSEHOLD,TX_1,TX,2016-03-02,d_1860,1860,11,0.96,11.0,8.210159664905095,9.050775,9.699027937022649,8.411857856284623
Validation,HOUSEHOLD_1_459_TX_1_validation,HOUSEHOLD_1_459,HOUSEHOLD_1,HOUSEHOLD,TX_1,TX,2016-03-03,d_1861,1861,6,0.96,5.0,9.969767029424226,9.273863,9.09252087929463,8.49711769435402
Validation,HOUSEHOLD_1_459_TX_1_validation,HOUSEHOLD_1_459,HOUSEHOLD_1,HOUSEHOLD,TX_1,TX,2016-03-04,d_1862,1862,10,0.96,14.0,9.511399408763715,10.960097,11.716429289663836,10.108350123305271
Validation,HOUSEHOLD_1_459_TX_1_validation,HOUSEHOLD_1_459,HOUSEHOLD_1,HOUSEHOLD,TX_1,TX,2016-03-05,d_1863,1863,11,0.96,13.0,13.130901967562522,13.360238,13.471629817817796,12.754116605888086
Validation,HOUSEHOLD_1_459_TX_1_validation,HOUSEHOLD_1_459,HOUSEHOLD_1,HOUSEHOLD,TX_1,TX,2016-03-06,d_1864,1864,6,0.96,5.0,10.266038955652492,12.414674,11.982114044877358,12.03448386674086
Validation,HOUSEHOLD_1_459_TX_1_validation,HOUSEHOLD_1_459,HOUSEHOLD_1,HOUSEHOLD,TX_1,TX,2016-03-07,d_1865,1865,12,0.96,8.0,8.731828253313035,9.808117,9.73798110224526,9.528671284756516
Validation,HOUSEHOLD_1_459_TX_1_validation,HOUSEHOLD_1_459,HOUSEHOLD_1,HOUSEHOLD,TX_1,TX,2016-03-08,d_1866,1866,6,0.96,17.0,9.308963203927098,9.51017,10.059423769568422,9.203317423925562
Validation,HOUSEHOLD_1_459_TX_1_validation,HOUSEHOLD_1_459,HOUSEHOLD_1,HOUSEHOLD,TX_1,TX,2016-03-09,d_1867,1867,6,0.96,16.0,10.249259753221676,10.120719,10.597850316004482,9.91144556449433
Validation,HOUSEHOLD_1_459_TX_1_validation,HOUSEHOLD_1_459,HOUSEHOLD_1,HOUSEHOLD,TX_1,TX,2016-03-10,d_1868,1868,10,0.96,14.0,8.958194095228105,9.423587,9.997568482199062,9.45424581372048
Validation,HOUSEHOLD_1_459_TX_1_validation,HOUSEHOLD_1_459,HOUSEHOLD_1,HOUSEHOLD,TX_1,TX,2016-03-11,d_1869,1869,7,0.96,9.0,9.975142357023548,11.268327,11.302108062786196,11.18675506121401
Validation,HOUSEHOLD_1_459_TX_1_validation,HOUSEHOLD_1_459,HOUSEHOLD_1,HOUSEHOLD,TX_1,TX,2016-03-12,d_1870,1870,18,0.96,15.0,15.6795010801164,14.930019,14.552985674387116,14.796529778287312
Validation,HOUSEHOLD_1_459_TX_1_validation,HOUSEHOLD_1_459,HOUSEHOLD_1,HOUSEHOLD,TX_1,TX,2016-03-13,d_1871,1871,16,0.96,6.0,13.007179822743044,12.382495,12.6678175899553,13.53859824632838
Validation,HOUSEHOLD_1_459_TX_1_validation,HOUSEHOLD_1_459,HOUSEHOLD_1,HOUSEHOLD,TX_1,TX,2016-03-14,d_1872,1872,9,0.96,11.0,9.069361867732225,10.424551,11.067476069283092,9.838106341823089
Validation,HOUSEHOLD_1_459_TX_1_validation,HOUSEHOLD_1_459,HOUSEHOLD_1,HOUSEHOLD,TX_1,TX,2016-03-15,d_1873,1873,22,0.96,15.0,10.645526006213212,10.419258,10.82952138874647,10.842363866436362
Validation,HOUSEHOLD_1_459_TX_1_validation,HOUSEHOLD_1_459,HOUSEHOLD_1,HOUSEHOLD,TX_1,TX,2016-03-16,d_1874,1874,14,0.96,9.0,9.965593089680732,9.826202,10.271924850935225,9.658550792588832
Validation,HOUSEHOLD_1_459_TX_1_validation,HOUSEHOLD_1_459,HOUSEHOLD_1,HOUSEHOLD,TX_1,TX,2016-03-17,d_1875,1875,11,0.96,7.0,8.811284912495436,7.3168187,7.644169817214157,8.285311813550836
Validation,HOUSEHOLD_1_459_TX_1_validation,HOUSEHOLD_1_459,HOUSEHOLD_1,HOUSEHOLD,TX_1,TX,2016-03-18,d_1876,1876,10,0.96,5.0,8.901268129679567,9.701937,9.861522578635167,9.946008537861532
Validation,HOUSEHOLD_1_459_TX_1_validation,HOUSEHOLD_1_459,HOUSEHOLD_1,HOUSEHOLD,TX_1,TX,2016-03-19,d_1877,1877,17,0.96,10.0,11.931453801008152,12.10144,13.477263511982043,12.171632963665338
Validation,HOUSEHOLD_1_459_TX_1_validation,HOUSEHOLD_1_459,HOUSEHOLD_1,HOUSEHOLD,TX_1,TX,2016-03-20,d_1878,1878,18,0.96,9.0,12.185881921562546,12.821783,12.28586121205557,11.744433137560904
Validation,HOUSEHOLD_1_459_TX_1_validation,HOUSEHOLD_1_459,HOUSEHOLD_1,HOUSEHOLD,TX_1,TX,2016-03-21,d_1879,1879,11,0.96,2.0,9.40455955183256,8.918898,8.72449936033757,7.831734569766128
Validation,HOUSEHOLD_1_459_TX_1_validation,HOUSEHOLD_1_459,HOUSEHOLD_1,HOUSEHOLD,TX_1,TX,2016-03-22,d_1880,1880,21,0.96,6.0,8.771095633204807,8.615678,8.781904045138896,8.117162497366905
Validation,HOUSEHOLD_1_459_TX_1_validation,HOUSEHOLD_1_459,HOUSEHOLD_1,HOUSEHOLD,TX_1,TX,2016-03-23,d_1881,1881,20,0.96,6.0,8.983842946971446,8.139316,8.350616493955513,7.902891757293192
Validation,HOUSEHOLD_1_459_TX_1_validation,HOUSEHOLD_1_459,HOUSEHOLD_1,HOUSEHOLD,TX_1,TX,2016-03-24,d_1882,1882,16,0.96,9.0,8.623194626439274,8.43137,8.79858155609656,7.755144816851546
Validation,HOUSEHOLD_1_459_TX_1_validation,HOUSEHOLD_1_459,HOUSEHOLD_1,HOUSEHOLD,TX_1,TX,2016-03-25,d_1883,1883,15,0.96,6.0,8.559546268829648,8.295329,9.30052331515708,8.149393471498733
Validation,HOUSEHOLD_1_459_TX_1_validation,HOUSEHOLD_1_459,HOUSEHOLD_1,HOUSEHOLD,TX_1,TX,2016-03-26,d_1884,1884,27,0.96,12.0,11.12791346572263,12.487933,12.40060532164354,11.632186632493411
Validation,HOUSEHOLD_1_459_TX_1_validation,HOUSEHOLD_1_459,HOUSEHOLD_1,HOUSEHOLD,TX_1,TX,2016-03-27,d_1885,1885,15,0.96,20.0,10.337000412666224,11.705357,11.539670862519449,10.512366910837992
Validation,HOUSEHOLD_1_465_WI_2_validation,HOUSEHOLD_1_465,HOUSEHOLD_1,HOUSEHOLD,WI_2,WI,2016-02-29,d_1858,1858,0,0.97,45.0,14.788932488116624,11.8035965,12.86297129287934,11.072178240262907
Validation,HOUSEHOLD_1_465_WI_2_validation,HOUSEHOLD_1_465,HOUSEHOLD_1,HOUSEHOLD,WI_2,WI,2016-03-01,d_1859,1859,4,0.97,23.0,12.628450899622536,10.411614,11.483385301091047,10.64005640722569
Validation,HOUSEHOLD_1_465_WI_2_validation,HOUSEHOLD_1_465,HOUSEHOLD_1,HOUSEHOLD,WI_2,WI,2016-03-02,d_1860,1860,17,0.97,42.0,15.954075577200571,14.428496,12.837915518729409,13.276601768578283
Validation,HOUSEHOLD_1_465_WI_2_validation,HOUSEHOLD_1_465,HOUSEHOLD_1,HOUSEHOLD,WI_2,WI,2016-03-03,d_1861,1861,19,0.97,24.0,16.728841579616038,15.062964,16.27929145987322,16.353394999689613
Validation,HOUSEHOLD_1_465_WI_2_validation,HOUSEHOLD_1_465,HOUSEHOLD_1,HOUSEHOLD,WI_2,WI,2016-03-04,d_1862,1862,17,0.97,16.0,14.732455759293794,14.887777,16.423511544686107,14.871693430288063
Validation,HOUSEHOLD_1_465_WI_2_validation,HOUSEHOLD_1_465,HOUSEHOLD_1,HOUSEHOLD,WI_2,WI,2016-03-05,d_1863,1863,17,0.97,19.0,16.172334027885732,17.435188,20.22476753827198,20.10826735018693
Validation,HOUSEHOLD_1_465_WI_2_validation,HOUSEHOLD_1_465,HOUSEHOLD_1,HOUSEHOLD,WI_2,WI,2016-03-06,d_1864,1864,10,0.97,15.0,16.979424852113162,16.070122,16.870235691397184,16.839367721848728
Validation,HOUSEHOLD_1_465_WI_2_validation,HOUSEHOLD_1_465,HOUSEHOLD_1,HOUSEHOLD,WI_2,WI,2016-03-07,d_1865,1865,15,0.97,12.0,16.322584275765628,12.838396,14.128483948151164,12.78110524285423
